model,condition,frame,l2
rung0,none:0,173,0.7828285694122314
rung0,none:0,174,0.22800935804843903
rung0,none:0,175,0.4129982590675354
rung0,none:0,176,0.18603526055812836
rung0,none:0,177,0.17680484056472778
rung0,none:0,178,0.25435853004455566
rung0,none:0,179,0.39408981800079346
rung0,none:0,180,0.29793763160705566
rung0,none:0,181,0.39521050453186035
rung0,none:0,182,0.1833139955997467
rung0,none:0,183,0.21138359606266022
rung0,none:0,184,0.20163235068321228
rung0,none:0,185,0.17517319321632385
rung0,none:0,186,0.16341522336006165
rung0,none:0,187,0.17564792931079865
rung0,none:0,188,0.239056795835495
rung0,none:0,189,0.31730055809020996
rung0,none:0,190,0.26516297459602356
rung0,none:0,191,0.20914828777313232
rung0,none:0,192,0.2525164484977722
rung0,none:0,193,0.2110750526189804
rung0,none:0,194,0.274521142244339
rung0,none:0,195,0.2215353548526764
rung0,none:0,196,0.17287082970142365
rung0,none:0,197,0.20070335268974304
rung0,none:0,198,0.3422814607620239
rung0,none:0,199,0.4056382179260254
rung0,none:0,200,0.5635382533073425
rung0,none:0,201,1.9677624702453613
rung0,none:0,202,0.5329725742340088
rung0,none:0,203,0.3655136227607727
rung0,none:0,204,0.4191308319568634
rung0,none:0,205,0.5993099808692932
rung0,none:0,206,0.8202635049819946
rung0,none:0,207,1.1511099338531494
rung0,none:0,208,0.8583410978317261
rung0,none:0,209,0.9515442848205566
rung0,none:0,210,1.9844578504562378
rung0,none:0,211,2.2281768321990967
rung0,none:0,212,3.632549285888672
rung0,none:0,213,2.675868511199951
rung0,none:0,214,4.1190900802612305
rung0,none:0,215,5.3842973709106445
rung0,none:0,216,1.081333875656128
rung0,none:0,217,0.7237563133239746
rung0,none:0,218,0.7523190379142761
rung0,none:0,219,1.0041362047195435
rung0,none:0,220,1.0228822231292725
rung0,none:0,221,0.870876669883728
rung0,none:0,222,0.7493321299552917
rung0,none:0,223,0.5869022607803345
rung0,none:0,224,0.388759970664978
rung0,none:0,225,0.5005275011062622
rung0,none:0,226,0.7884789705276489
rung0,none:0,227,0.9836006164550781
rung0,none:0,228,0.7957762479782104
rung0,none:0,229,0.5961513519287109
rung0,none:0,230,0.9045134782791138
rung0,none:0,231,0.9522697329521179
rung0,none:0,232,1.5320680141448975
rung0,none:0,233,1.036247968673706
rung0,none:0,234,0.7101053595542908
rung0,none:0,235,0.8857091665267944
rung0,none:0,236,1.033207893371582
rung0,none:0,237,0.5101931095123291
rung0,none:0,238,0.32408496737480164
rung0,none:0,239,0.16741403937339783
rung0,none:0,240,0.5760045051574707
rung0,none:0,241,0.26410263776779175
rung0,none:0,242,0.26613372564315796
rung0,none:0,243,0.20651571452617645
rung0,none:0,244,0.5512000918388367
rung0,none:0,245,0.14645594358444214
rung0,none:0,246,0.10222211480140686
rung0,none:0,247,0.1899099051952362
rung0,none:0,248,0.1683306097984314
rung0,none:0,249,0.12091070413589478
rung0,none:0,250,0.3489973545074463
rung0,none:0,251,0.1538558006286621
rung0,none:0,252,0.22625106573104858
rung0,none:0,253,0.33298805356025696
rung0,none:0,254,1.429774522781372
rung0,none:0,255,1.1861357688903809
rung0,none:0,256,1.103297472000122
rung0,none:0,257,0.6175925731658936
rung0,none:0,258,0.4195353090763092
rung0,none:0,259,0.5655234456062317
rung0,none:0,260,0.5424978137016296
rung0,none:0,261,0.9743883013725281
rung0,none:0,262,1.6265848875045776
rung0,none:0,263,1.8818867206573486
rung0,none:0,264,0.8190736174583435
rung0,none:0,265,0.6012548804283142
rung0,none:0,266,0.5134807825088501
rung0,none:0,267,0.5760459899902344
rung0,none:0,268,0.6606745719909668
rung0,none:0,269,1.000652551651001
rung0,none:0,270,0.7834656834602356
rung0,none:0,271,0.6459852457046509
rung0,none:0,272,1.093597412109375
rung0,none:0,273,0.2875272035598755
rung0,none:0,274,0.5695953369140625
rung0,none:0,275,0.20839248597621918
rung0,none:0,276,0.5747365951538086
rung0,none:0,277,0.4010946750640869
rung0,none:0,278,0.29347559809684753
rung0,none:0,279,0.27649790048599243
rung0,none:0,280,0.45841389894485474
rung0,none:0,281,0.4338670074939728
rung0,none:0,282,0.31348916888237
rung0,none:0,283,0.28420141339302063
rung0,none:0,284,0.2498701959848404
rung0,none:0,285,0.21929854154586792
rung0,none:0,286,0.43739092350006104
rung0,none:0,287,0.25157102942466736
rung0,none:0,288,0.3717193603515625
rung0,none:0,289,0.8033722043037415
rung0,none:0,290,0.19397923350334167
rung0,none:0,291,0.2233569622039795
rung0,none:0,292,0.2124239206314087
rung0,none:0,293,1.0930333137512207
rung0,none:0,294,0.4121667742729187
rung0,none:0,295,0.15092961490154266
rung0,none:0,296,0.24740472435951233
rung0,none:0,297,0.49434226751327515
rung0,none:0,298,0.24783819913864136
rung0,none:0,299,0.35394468903541565
rung0,none:0,300,0.32138848304748535
rung0,none:0,301,0.30873602628707886
rung0,none:0,302,0.4807626008987427
rung0,none:0,303,0.7594330310821533
rung0,none:0,304,0.8531302809715271
rung0,none:0,305,0.34375932812690735
rung0,none:0,306,0.40320324897766113
rung0,none:0,307,0.7717801332473755
rung0,none:0,308,1.5897371768951416
rung0,none:0,309,1.6525007486343384
rung0,none:0,310,1.0105527639389038
rung0,none:0,311,0.9345371127128601
rung0,none:0,312,1.2793983221054077
rung0,none:0,313,0.6246472597122192
rung0,none:0,314,1.565130591392517
rung0,none:0,315,1.804832935333252
rung0,none:0,316,1.9760886430740356
rung0,none:0,317,0.645372748374939
rung0,none:0,318,0.8301078081130981
rung0,none:0,319,1.8143603801727295
rung0,none:0,320,2.714427947998047
rung0,none:0,321,3.6562612056732178
rung0,none:0,322,3.506389617919922
rung0,none:0,323,0.05231424421072006
rung0,none:0,324,0.08119750022888184
rung0,none:0,325,0.09278039634227753
rung0,none:0,326,0.10746224969625473
rung0,none:0,327,0.2904351055622101
rung0,none:0,328,0.11975396424531937
rung0,none:0,329,0.16433614492416382
rung0,none:0,330,1.2491517066955566
rung0,none:0,331,0.9268167018890381
rung0,none:0,332,0.06600573658943176
rung0,none:0,333,0.0542738139629364
rung0,none:0,334,0.05569448322057724
rung0,none:0,335,0.10465892404317856
rung0,none:0,336,0.20836535096168518
rung0,none:0,337,0.3028852045536041
rung0,none:0,338,0.3603929281234741
rung0,none:0,339,0.39503955841064453
rung0,none:0,340,0.4605907201766968
rung0,none:0,341,0.49867868423461914
rung0,none:0,342,2.8642725944519043
rung0,none:0,343,4.653983116149902
rung0,none:0,344,0.2921715974807739
rung0,none:0,345,0.6230390071868896
rung0,none:0,346,1.159698486328125
rung0,none:0,347,1.7509645223617554
rung0,none:0,348,2.6786882877349854
rung0,none:0,349,3.0038020610809326
rung0,none:0,350,1.3326153755187988
rung0,none:0,351,1.0171411037445068
rung0,none:0,352,0.6964172720909119
rung0,none:0,353,0.4562808871269226
rung0,none:0,354,1.0140798091888428
rung0,none:0,355,1.065478801727295
rung0,none:0,356,0.22705382108688354
rung0,none:0,357,0.2292797565460205
rung0,none:0,358,0.7785012125968933
rung0,none:0,359,0.18931809067726135
rung0,none:0,360,0.6390730738639832
rung0,none:0,361,0.6770023107528687
rung0,none:0,362,0.7268255352973938
rung0,none:0,363,0.6845145225524902
rung0,none:0,364,0.411356121301651
rung0,none:0,365,0.36593911051750183
rung0,none:0,366,1.141073226928711
rung0,none:0,367,1.7411472797393799
rung0,none:0,368,1.1106590032577515
rung0,none:0,369,0.7489978075027466
rung0,none:0,370,0.9531635642051697
rung0,none:0,371,0.8024638891220093
rung0,none:0,372,0.6226556301116943
rung0,none:0,373,0.5622807741165161
rung0,none:0,374,0.9099681973457336
rung0,none:0,375,1.2589199542999268
rung0,none:0,376,2.0139663219451904
rung0,none:0,377,2.7792258262634277
rung0,none:0,378,4.04672384262085
rung0,none:0,379,4.578014850616455
rung0,none:0,380,3.2588024139404297
rung0,none:0,381,4.2621989250183105
rung0,none:0,382,3.2431132793426514
rung0,none:0,383,1.478589653968811
rung0,none:0,384,0.8537306785583496
rung0,none:0,385,0.9224585294723511
rung0,none:0,386,0.7792829275131226
rung0,none:0,387,1.2943164110183716
rung0,none:0,388,0.2987894117832184
rung0,none:0,389,0.31246548891067505
rung0,none:0,390,0.2003684639930725
rung0,none:0,391,1.1185749769210815
rung0,none:0,392,1.320381760597229
rung0,none:0,393,1.0592831373214722
rung0,none:0,394,0.6359118223190308
rung0,none:0,395,0.5573136806488037
rung0,none:0,396,0.46228718757629395
rung0,none:0,397,1.0226036310195923
rung0,none:0,398,1.0794483423233032
rung0,none:0,399,0.40876102447509766
rung0,none:0,400,0.21761983633041382
rung0,none:0,401,0.16504010558128357
rung0,none:0,402,0.3841836452484131
rung0,none:0,403,0.19559569656848907
rung0,none:0,404,0.5420885682106018
rung0,none:0,405,0.2897423505783081
rung0,none:0,406,0.2804897427558899
rung0,none:0,407,0.19784657657146454
rung0,none:0,408,0.20138901472091675
rung0,none:0,409,0.6793923377990723
rung0,none:0,410,0.8600613474845886
rung0,none:0,411,0.3214994966983795
rung0,none:0,412,0.17603333294391632
rung0,none:0,413,0.16180160641670227
rung0,none:0,414,0.6439974308013916
rung0,none:0,415,0.39238205552101135
rung0,none:0,416,0.22645384073257446
rung0,none:0,417,0.2111601084470749
rung0,none:0,418,0.2141312062740326
rung0,none:0,419,0.24626541137695312
rung0,none:0,420,0.19883215427398682
rung0,none:0,421,0.2181699126958847
rung0,none:0,422,0.4960622489452362
rung0,none:0,423,0.604101300239563
rung0,none:0,424,0.2763528823852539
rung0,none:0,425,0.1998564898967743
rung0,none:0,426,0.22241589426994324
rung0,none:0,427,0.5747549533843994
rung0,none:0,428,0.21953874826431274
rung0,none:0,429,0.5343981981277466
rung0,none:0,430,0.4333992004394531
rung0,none:0,431,0.2279880940914154
rung0,none:0,432,0.20639678835868835
rung0,none:0,433,0.3362550735473633
rung0,none:0,434,0.37153053283691406
rung0,none:0,435,0.24037285149097443
rung0,none:0,436,0.4761766195297241
rung0,none:0,437,0.23858210444450378
rung0,none:0,438,0.25891393423080444
rung0,none:0,439,0.20149151980876923
rung0,none:0,440,0.5606301426887512
rung0,none:0,441,0.29212749004364014
rung0,none:0,442,0.2583858072757721
rung0,none:0,443,0.23734985291957855
rung0,none:0,444,0.6933208703994751
rung0,none:0,445,0.27242225408554077
rung0,none:0,446,0.22012105584144592
rung0,none:0,447,0.1978605091571808
rung0,none:0,448,0.9634258151054382
rung0,none:0,449,0.16032692790031433
rung0,none:0,450,0.2678576111793518
rung0,none:0,451,0.5490527153015137
rung0,none:0,452,0.24628806114196777
rung0,none:0,453,0.31139856576919556
rung0,none:0,454,0.5881876945495605
rung0,none:0,455,0.5312366485595703
rung0,none:0,456,0.5816801190376282
rung0,none:0,457,0.7661477327346802
rung0,none:0,458,1.208803415298462
rung0,none:0,459,1.832284927368164
rung0,none:0,460,1.9298417568206787
rung0,none:0,461,1.3850352764129639
rung0,none:0,462,1.166911005973816
rung0,none:0,463,0.5553289651870728
rung0,none:0,464,0.46380841732025146
rung0,none:0,465,0.8364443182945251
rung0,none:0,466,0.9566812515258789
rung0,none:0,467,1.4672555923461914
rung0,none:0,468,1.7816364765167236
rung0,none:0,469,0.8120349645614624
rung0,none:0,470,0.7785034775733948
rung0,none:0,471,0.6885713338851929
rung0,none:0,472,1.3664389848709106
rung0,none:0,473,0.33540165424346924
rung0,none:0,474,0.31228506565093994
rung0,none:0,475,0.2906620502471924
rung0,none:0,476,0.20859485864639282
rung0,none:0,477,0.23259639739990234
rung0,none:0,478,0.1694319248199463
rung0,none:0,479,0.25248897075653076
rung0,camera:0.5,0,1.2293872833251953
rung0,camera:0.5,1,1.1646103858947754
rung0,camera:0.5,2,1.2400808334350586
rung0,camera:0.5,3,0.6724048852920532
rung0,camera:0.5,4,0.46000808477401733
rung0,camera:0.5,5,1.240562915802002
rung0,camera:0.5,6,1.3799283504486084
rung0,camera:0.5,7,0.33458441495895386
rung0,camera:0.5,8,0.6199667453765869
rung0,camera:0.5,9,0.962999165058136
rung0,camera:0.5,10,0.8448848724365234
rung0,camera:0.5,11,0.30216294527053833
rung0,camera:0.5,12,0.19956830143928528
rung0,camera:0.5,13,0.25794661045074463
rung0,camera:0.5,14,0.15413124859333038
rung0,camera:0.5,15,0.17300847172737122
rung0,camera:0.5,16,0.2708089351654053
rung0,camera:0.5,17,0.24720150232315063
rung0,camera:0.5,18,0.18082953989505768
rung0,camera:0.5,19,0.23400872945785522
rung0,camera:0.5,20,0.7254880666732788
rung0,camera:0.5,21,0.29496780037879944
rung0,camera:0.5,22,0.21594133973121643
rung0,camera:0.5,23,0.22681373357772827
rung0,camera:0.5,24,0.5083035230636597
rung0,camera:0.5,25,0.26320552825927734
rung0,camera:0.5,26,0.22884151339530945
rung0,camera:0.5,27,0.2808700203895569
rung0,camera:0.5,28,0.58438640832901
rung0,camera:0.5,29,0.3329674303531647
rung0,camera:0.5,30,0.23418152332305908
rung0,camera:0.5,31,0.135964035987854
rung0,camera:0.5,32,0.2544492483139038
rung0,camera:0.5,33,0.5723193883895874
rung0,camera:0.5,34,0.15112042427062988
rung0,camera:0.5,35,0.08457209169864655
rung0,camera:0.5,36,0.5297340154647827
rung0,camera:0.5,37,0.6629612445831299
rung0,camera:0.5,38,0.13510966300964355
rung0,camera:0.5,39,0.13486549258232117
rung0,camera:0.5,40,0.15879285335540771
rung0,camera:0.5,41,0.8066457509994507
rung0,camera:0.5,42,0.2531322240829468
rung0,camera:0.5,43,0.14729052782058716
rung0,camera:0.5,44,0.5451182126998901
rung0,camera:0.5,45,1.0496095418930054
rung0,camera:0.5,46,0.2836679220199585
rung0,camera:0.5,47,0.16885533928871155
rung0,camera:0.5,48,0.2796787619590759
rung0,camera:0.5,49,0.5955901145935059
rung0,camera:0.5,50,0.520933985710144
rung0,camera:0.5,51,0.7980791926383972
rung0,camera:0.5,52,0.6516440510749817
rung0,camera:0.5,53,0.5767405033111572
rung0,camera:0.5,54,0.34757041931152344
rung0,camera:0.5,55,0.6616559028625488
rung0,camera:0.5,56,1.0928869247436523
rung0,camera:0.5,57,1.7638089656829834
rung0,camera:0.5,58,1.802269458770752
rung0,camera:0.5,59,2.308321237564087
rung0,camera:0.5,60,2.0735554695129395
rung0,camera:0.5,61,2.086533546447754
rung0,camera:0.5,62,0.7741952538490295
rung0,camera:0.5,63,0.4705882668495178
rung0,camera:0.5,64,0.77768874168396
rung0,camera:0.5,65,1.102945327758789
rung0,camera:0.5,66,2.1074249744415283
rung0,camera:0.5,67,2.5425000190734863
rung0,camera:0.5,68,2.4482791423797607
rung0,camera:0.5,69,3.2453479766845703
rung0,camera:0.5,70,3.9892501831054688
rung0,camera:0.5,71,1.5635961294174194
rung0,camera:0.5,72,0.6508026719093323
rung0,camera:0.5,73,0.5964118838310242
rung0,camera:0.5,74,0.599632740020752
rung0,camera:0.5,75,0.9091800451278687
rung0,camera:0.5,76,0.2159176617860794
rung0,camera:0.5,77,0.3218454122543335
rung0,camera:0.5,78,0.6882572174072266
rung0,camera:0.5,79,0.15639401972293854
rung0,camera:0.5,80,0.3633773922920227
rung0,camera:0.5,81,0.40394410490989685
rung0,camera:0.5,82,0.676368772983551
rung0,camera:0.5,83,0.6947600841522217
rung0,camera:0.5,84,1.1978410482406616
rung0,camera:0.5,85,0.9667081832885742
rung0,camera:0.5,86,1.6164740324020386
rung0,camera:0.5,87,1.0586097240447998
rung0,camera:0.5,88,1.4941225051879883
rung0,camera:0.5,89,1.020409107208252
rung0,camera:0.5,90,0.7624300718307495
rung0,camera:0.5,91,0.5700750350952148
rung0,camera:0.5,92,0.16643336415290833
rung0,camera:0.5,93,0.16418899595737457
rung0,camera:0.5,94,0.18878969550132751
rung0,camera:0.5,95,0.36594048142433167
rung0,camera:0.5,96,0.46771419048309326
rung0,camera:0.5,97,0.16593313217163086
rung0,camera:0.5,98,0.1551768183708191
rung0,camera:0.5,99,0.2655040919780731
rung0,camera:0.5,100,0.16126583516597748
rung0,camera:0.5,101,0.23642486333847046
rung0,camera:0.5,102,0.22956892848014832
rung0,camera:0.5,103,0.33836275339126587
rung0,camera:0.5,104,0.199957013130188
rung0,camera:0.5,105,0.15509894490242004
rung0,camera:0.5,106,0.29449397325515747
rung0,camera:0.5,107,0.28386935591697693
rung0,camera:0.5,108,0.1921088695526123
rung0,camera:0.5,109,0.41655585169792175
rung0,camera:0.5,110,0.31435516476631165
rung0,camera:0.5,111,0.23329056799411774
rung0,camera:0.5,112,0.3368297219276428
rung0,camera:0.5,113,0.1287962794303894
rung0,camera:0.5,114,0.13547095656394958
rung0,camera:0.5,115,0.5564945936203003
rung0,camera:0.5,116,0.437513142824173
rung0,camera:0.5,117,0.1371062844991684
rung0,camera:0.5,118,0.2814022898674011
rung0,camera:0.5,119,0.34936144948005676
rung0,camera:0.5,120,0.5326493382453918
rung0,camera:0.5,121,0.3035721480846405
rung0,camera:0.5,122,0.24920335412025452
rung0,camera:0.5,123,0.37688255310058594
rung0,camera:0.5,124,0.6656128764152527
rung0,camera:0.5,125,0.6211642026901245
rung0,camera:0.5,126,0.20325663685798645
rung0,camera:0.5,127,0.18544314801692963
rung0,camera:0.5,128,0.8478624224662781
rung0,camera:0.5,129,0.38141727447509766
rung0,camera:0.5,130,0.227716326713562
rung0,camera:0.5,131,0.29436033964157104
rung0,camera:0.5,132,0.7916855812072754
rung0,camera:0.5,133,0.37530994415283203
rung0,camera:0.5,134,0.3657914996147156
rung0,camera:0.5,135,0.1647927165031433
rung0,camera:0.5,136,0.3886018693447113
rung0,camera:0.5,137,0.30486202239990234
rung0,camera:0.5,138,0.2846377193927765
rung0,camera:0.5,139,0.2613832354545593
rung0,camera:0.5,140,0.5170988440513611
rung0,camera:0.5,141,0.5219156742095947
rung0,camera:0.5,142,0.18433959782123566
rung0,camera:0.5,143,0.20026874542236328
rung0,camera:0.5,144,0.2835603654384613
rung0,camera:0.5,145,0.42846477031707764
rung0,camera:0.5,146,0.19313158094882965
rung0,camera:0.5,147,0.2953706383705139
rung0,camera:0.5,148,0.2537066340446472
rung0,camera:0.5,149,0.5327381491661072
rung0,camera:0.5,150,0.2673305869102478
rung0,camera:0.5,151,0.42924994230270386
rung0,camera:0.5,152,0.3040153682231903
rung0,camera:0.5,153,0.4948410093784332
rung0,camera:0.5,154,0.19304785132408142
rung0,camera:0.5,155,1.4385929107666016
rung0,camera:0.5,156,1.132925271987915
rung0,camera:0.5,157,1.0801098346710205
rung0,camera:0.5,158,0.7060547471046448
rung0,camera:0.5,159,0.730215847492218
rung0,camera:0.5,160,1.2833328247070312
rung0,camera:0.5,161,1.3281188011169434
rung0,camera:0.5,162,0.890011191368103
rung0,camera:0.5,163,0.9992027282714844
rung0,camera:0.5,164,0.8797010183334351
rung0,camera:0.5,165,0.730972170829773
rung0,camera:0.5,166,0.393968403339386
rung0,camera:0.5,167,0.44800740480422974
rung0,camera:0.5,168,0.22156304121017456
rung0,camera:0.5,169,0.2631513476371765
rung0,camera:0.5,170,0.5401221513748169
rung0,camera:0.5,171,0.49666091799736023
rung0,camera:0.5,172,0.281644731760025
rung0,camera:0.5,173,0.7164862155914307
rung0,camera:0.5,174,0.2026633322238922
rung0,camera:0.5,175,0.6455653309822083
rung0,camera:0.5,176,0.23314690589904785
rung0,camera:0.5,177,0.17927806079387665
rung0,camera:0.5,178,0.3551784157752991
rung0,camera:0.5,179,0.46222853660583496
rung0,camera:0.5,180,0.30130547285079956
rung0,camera:0.5,181,0.46331626176834106
rung0,camera:0.5,182,0.20756283402442932
rung0,camera:0.5,183,0.31877321004867554
rung0,camera:0.5,184,0.20747359097003937
rung0,camera:0.5,185,0.18805932998657227
rung0,camera:0.5,186,0.16608721017837524
rung0,camera:0.5,187,0.1861369013786316
rung0,camera:0.5,188,0.28449752926826477
rung0,camera:0.5,189,0.37650230526924133
rung0,camera:0.5,190,0.2666463851928711
rung0,camera:0.5,191,0.28105273842811584
rung0,camera:0.5,192,0.2560608386993408
rung0,camera:0.5,193,0.31881678104400635
rung0,camera:0.5,194,0.4639667272567749
rung0,camera:0.5,195,0.2678501605987549
rung0,camera:0.5,196,0.20376810431480408
rung0,camera:0.5,197,0.25467172265052795
rung0,camera:0.5,198,0.341518372297287
rung0,camera:0.5,199,0.42091768980026245
rung0,camera:0.5,200,0.5671648383140564
rung0,camera:0.5,201,1.8979637622833252
rung0,camera:0.5,202,0.41141796112060547
rung0,camera:0.5,203,0.3479769825935364
rung0,camera:0.5,204,0.42732059955596924
rung0,camera:0.5,205,0.6013984084129333
rung0,camera:0.5,206,0.8518662452697754
rung0,camera:0.5,207,1.1733012199401855
rung0,camera:0.5,208,0.9894212484359741
rung0,camera:0.5,209,1.0412092208862305
rung0,camera:0.5,210,1.787164568901062
rung0,camera:0.5,211,2.052633285522461
rung0,camera:0.5,212,3.2894954681396484
rung0,camera:0.5,213,2.47573184967041
rung0,camera:0.5,214,3.630924701690674
rung0,camera:0.5,215,5.326844215393066
rung0,camera:0.5,216,1.13248610496521
rung0,camera:0.5,217,0.6165648698806763
rung0,camera:0.5,218,0.540932834148407
rung0,camera:0.5,219,1.0634392499923706
rung0,camera:0.5,220,1.046053171157837
rung0,camera:0.5,221,0.9769084453582764
rung0,camera:0.5,222,0.9641082286834717
rung0,camera:0.5,223,0.8933322429656982
