model,modality,severity,route,driving_score,route_completion,infraction_penalty,status,town,num_infractions,seconds,ticks,distance_m,stationary_frac
deformable_diverse,lidar,1.0,24795.xml,100.0,100,1.0,Completed,Town04,20,138.0,440,141.0,0.043
deformable_diverse,lidar,1.0,25439.xml,60.0,100,0.6,Completed,Town15,19,132.0,419,130.7,0.036
deformable_diverse,lidar,1.0,25857.xml,33.83,33.83,1.0,Failed - TickRuntime,Town05,5,905.2,3999,44.5,0.962
deformable_diverse,lidar,1.0,25968.xml,34.11,34.11,1.0,Failed - Agent deviated from the route,Town07,7,73.1,147,47.7,0.068
deformable_diverse,lidar,1.0,26456.xml,100.0,100,1.0,Completed,Town03,20,372.1,1563,130.3,0.697
deformable_diverse,lidar,1.0,27532.xml,88.091483,100,0.880915,Completed,Town11,20,108.6,286,73.3,0.256
deformable_diverse,lidar,1.0,28154.xml,50.629764,100,0.506298,Completed,Town10HD,22,640.4,2501,168.9,0.658
deformable_diverse,camera,1.0,11755.xml,5.00403,13.63,0.367133,Failed - Agent deviated from the route,Town12,4,133.0,160,43.6,0.063
deformable_diverse,camera,1.0,24071.xml,,,,NoResult,,,2700.1,600,47.8,0.855
deformable_diverse,camera,1.0,24258.xml,10.70147,34.54,0.309828,Failed - TickRuntime,Town07,7,846.8,3999,49.5,0.96
deformable_diverse,camera,1.0,24795.xml,0.55692,2.38,0.234,Failed - Agent got blocked,Town04,4,318.3,1496,36.8,0.847
deformable_diverse,camera,1.0,25439.xml,2.067,3.18,0.65,Failed - Agent got blocked,Town15,2,284.2,1295,21.5,0.935
deformable_diverse,camera,1.0,25857.xml,4.926454,41.33,0.119198,Failed - TickRuntime,Town05,10,873.5,3999,63.4,0.93
deformable_diverse,camera,1.0,25968.xml,23.877,34.11,0.7,Failed - Agent deviated from the route,Town07,8,87.3,250,47.9,0.289
deformable_diverse,camera,1.0,26456.xml,10.436247,100,0.104362,Completed,Town03,25,159.5,551,138.2,0.04
deformable_diverse,camera,1.0,27532.xml,5.868333,8.72,0.672974,Failed - Agent deviated from the route,Town11,3,84.4,125,42.2,0.081
deformable_diverse,camera,1.0,28154.xml,1.022425,53.73,0.019029,Failed - TickRuntime,Town10HD,18,997.5,3999,93.6,0.819
